"type","language","filename","graph","reordering","NES","NWES","time","bandwidth","profile","span","avgwavefront","RMSwavefront","reachtime","peaknodes"
performance,"PNML","spec/PNML/eratosthenes-200.pnml","bipartite","vcm",,,"0.010",,,,,,"0.320","352"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0016DC0008.pnml","none","none",,,0,,,,,,"0.000",
statistics,"PNML","spec/PNML/MAPK-20.pnml","bipartite","Noack2","0.188","0.235","0.000","51","1630","470","15.62","17.19","1.190","8291"
performance,"PNML","spec/PNML/UtahNoC.pnml","bipartite","bs",,,"0.030",,,,,,"201.740","32611"
performance,"PNML","spec/PNML/CircularTrain-096.pnml","bipartite","bs",,,"0.000",,,,,,"8.580","66101"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0128DC0064.pnml","total","bcm","0.51","0.78","0.000","15","534","781","8.955","9.53","0.010","9"
statistics,"PNML","spec/PNML/rwmutex-r10w1000.pnml","bipartite","Noack2","0.3151319","0.4404645","0.930","4033","10270564","3125505","1242.0775","1409.2018","238.130","512926"
statistics,"PNML","spec/PNML/cs_repetitions-2-unfolded.pnml","bipartite","bk","0.436","0.661","0.000","19","827","1040","10.71","11.84","0.070","1157"
performance,"PNML","spec/PNML/rwmutex-r10w50.pnml","none","none",,,0,,,,,,"0.400",
performance,"PNML","spec/PNML/IOTP_c3m3p3d3.pnml","bipartite","bk",,,"0.000",,,,,,"1.020","12686"
statistics,"PNML","spec/PNML/circadian_clock-000001.pnml","bipartite","bcm","0.299","0.411","0.000","6","165","236","4.43","4.65","0.000","36"
statistics,"PNML","spec/PNML/circadian_clock-000010.pnml","bipartite","bs","0.295","0.397","0.000","8","168","227","4.13","4.27","0.010","133"
statistics,"PNML","spec/PNML/RAS-C-10.pnml","bipartite","bs","0.1254","0.1394","0.000","12","743","900","4.69","4.749","0.020","490"
performance,"PNML","spec/PNML/rwmutex-r10w20.pnml","bipartite","bcm",,,"0.000",,,,,,"0.420","22627"
performance,"PNML","spec/PNML/erk-000001.pnml","bipartite","f",,,"0.000",,,,,,"0.000","42"
performance,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","none","none",,,0,,,,,,"3.280",
performance,"PNML","spec/PNML/railroad-010-pt.pnml","bipartite","vacm",,,"0.000",,,,,,"14.030","171741"
performance,"PNML","spec/PNML/RAS-C-10.pnml","total","bcm",,,"0.000",,,,,,"0.020","478"
statistics,"PNML","spec/PNML/FMS-50.pnml","bipartite","vacm","0.216","0.272","0.000","7","229","335","4.81","5.047","97.450","408856"
performance,"PNML","spec/PNML/SwimmingPool-1.pnml","bipartite","bs",,,"0.000",,,,,,"0.230","6636"
statistics,"PNML","spec/PNML/IBM319.pnml","bipartite","Noack1","0.054226","0.070707","0.000","428","100198","16367","141.142","159.148","0.280","1857"
statistics,"PNML","spec/PNML/raft_02.pnml","total","bcm","0.3887","0.5824","0.000","90","14313","19401","36.822","40.817","0.030","563"
performance,"PNML","spec/PNML/2-10_phaseVariation.pnml","bipartite","bs",,,"0.000",,,,,,"0.070","885"
performance,"PNML","spec/PNML/Peterson-2.pnml","bipartite","bcm",,,"0.000",,,,,,"1.880","8170"
performance,"PNML","spec/PNML/rwmutex-r10w100.pnml","total","bs",,,"0.210",,,,,,"0.530","883"
statistics,"PNML","spec/PNML/RAS-R-3.pnml","bipartite","bs","0.38","0.56","0.000","9","124","136","3.35","3.44","0.010","36"
performance,"PNML","spec/PNML/2D8_gradient_40x40_10.pnml","total","vacm",,,"218.620",,,,,,"414.620","105500"
performance,"PNML","spec/PNML/SwimmingPool-3.pnml","total","bcm",,,"0.000",,,,,,"179.850","934814"
performance,"PNML","spec/PNML/dekker-15.pnml","bipartite","vcm",,,"0.000",,,,,,"121.830","1654780"
performance,"PNML","spec/PNML/closed_system5.pnml","bipartite","Noack2",,,"0.010",,,,,,"6.140","49893"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0064DC0016.pnml","total","vacm","0.53","0.82","0.000","19","595","840","11.45","12.49","0.000","9"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT4096DC2048.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.000","9"
statistics,"PNML","spec/PNML/FMS-2.pnml","total","bs","0.159","0.187","0.000","27","736","983","5.637","5.834","0.000","125"
performance,"PNML","spec/PNML/FMS-10.pnml","bipartite","vcm",,,"0.000",,,,,,"0.240","5472"
performance,"PNML","spec/PNML/IBM703.pnml","total","bk",,,"0.010",,,,,,"0.320","1587"
performance,"PNML","spec/PNML/SwimmingPool-1.pnml","bipartite","Noack2",,,"0.000",,,,,,"1.310","26624"
performance,"PNML","spec/PNML/SwimmingPool-1.pnml","bipartite","f",,,"0.000",,,,,,"0.920","14539"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0512DC0256.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/rwmutex-r10w10.pnml","bipartite","bcm",,,"0.000",,,,,,"0.180","12347"
performance,"PNML","spec/PNML/SafeBus-03-unfolded.pnml","total","vacm",,,"0.010",,,,,,"0.640","5921"
performance,"PNML","spec/PNML/open_system_0.pnml","bipartite","Noack1",,,"0.000",,,,,,"4.420","11729"
performance,"PNML","spec/PNML/rwmutex-r10w20.pnml","total","vacm",,,"0.020",,,,,,"0.290","22632"
statistics,"PNML","spec/PNML/RAS-C-20.pnml","total","bk","0.06854","0.07265","0.010","26","9378","13560","9.61011","9.81361","0.040","1125"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT4096DC1024.pnml","total","bk",,,"0.000",,,,,,"0.000","9"
statistics,"PNML","spec/PNML/EnergyBus.pnml","bipartite","Noack2","0.285901","0.543031","0.590","4586","10730915","633180","146.51363","147.9527","482.090","359880"
performance,"PNML","spec/PNML/Philosophers-1000.pnml","bipartite","bcm",,,"1.260",,,,,,"29.780","31977"
performance,"PNML","spec/PNML/MAPK-20.pnml","total","bcm",,,"0.000",,,,,,"0.840","8707"
statistics,"PNML","spec/PNML/CircularTrain-096.pnml","bipartite","bs","0.046224","0.048372","0.010","12","2841","3110","4.9375","4.9519","8.510","66101"
performance,"PNML","spec/PNML/RAS-R-10.pnml","none","none",,,0,,,,,,"0.050",
performance,"PNML","spec/PNML/lamport_fmea-3.pnml","bipartite","vacm",,,"0.000",,,,,,"2.220","13876"
performance,"PNML","spec/PNML/railroad-010-pt.pnml","bipartite","vgps",,,"0.000",,,,,,"10.070","104940"
statistics,"PNML","spec/PNML/raft_07.pnml","bipartite","bs","0.283583","0.384405","0.030","661","129411","104328","22.9137","24.2379","332.870","172066"
performance,"PNML","spec/PNML/Vasy2003.pnml","bipartite","Noack1",,,"0.020",,,,,,"20.540","13605"
performance,"PNML","spec/PNML/parking_1_4.pnml","total","bs",,,"0.000",,,,,,"0.040","704"
statistics,"PNML","spec/PNML/angiogenesis-05.pnml","bipartite","bs","0.2957","0.3878","0.000","82","2332","2463","7.233","7.8598","1.250","17340"
statistics,"PNML","spec/PNML/SafeBus-03-unfolded.pnml","bipartite","vgps","0.4866","0.7768","0.010","63","6150","9061","31.878","34.771","0.540","3749"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT4096DC1024.pnml","bipartite","bs","0.47","0.7","0.000","7","84","112","3.82","4.01","0.000","9"
performance,"PNML","spec/PNML/railroad-005-pt.pnml","bipartite","bcm",,,"0.000",,,,,,"0.200","5320"
performance,"PNML","spec/PNML/Peterson-3.pnml","bipartite","f",,,"0.040",,,,,,"440.460","139119"
performance,"PNML","spec/PNML/dekker-15.pnml","total","vacm",,,"0.030",,,,,,"32.950","770045"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0032DC0016.pnml","total","bcm","0.51","0.78","0.000","15","534","781","8.955","9.53","0.000","9"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT1024DC0512.pnml","total","bs",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/soli0_square5.pnml","bipartite","vgps",,,"0.000",,,,,,"25.600","149802"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0064DC0032.pnml","bipartite","bk",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/RAS-R-3.pnml","total","bcm",,,"0.000",,,,,,"0.000","47"
performance,"PNML","spec/PNML/HouseConstruction-010.pnml","none","none",,,0,,,,,,"3.290",
performance,"PNML","spec/PNML/erk-000001.pnml","bipartite","bcm",,,"0.000",,,,,,"0.000","34"
performance,"PNML","spec/PNML/IOTP_c1m1p1d1.pnml","bipartite","bk",,,"0.000",,,,,,"0.050","858"
statistics,"PNML","spec/PNML/Philosophers-50.pnml","bipartite","bs","0.034032","0.035462","0.010","26","4879","6139","5.072","5.16488","0.110","1869"
statistics,"PNML","spec/PNML/IOTP_c3m3p3d3.pnml","total","vgps","0.1267","0.1449","0.010","39","9212","14209","21.9288","23.4324","1.880","14072"
performance,"PNML","spec/PNML/eratosthenes-020.pnml","bipartite","bcm",,,"0.000",,,,,,"0.000","30"
statistics,"PNML","spec/PNML/HouseConstruction-010.pnml","total","bcm","0.212","0.265","0.000","16","1045","1602","8.579","9.385","5.470","155738"
performance,"PNML","spec/PNML/QCertifProtocol_06-unfold.pnml","total","vacm",,,"0.010",,,,,,"23.900","725553"
statistics,"PNML","spec/PNML/ProductionCell.pnml","bipartite","bs","0.17211","0.23919","0.000","242","19510","19050","22.845","24.232","139.560","356118"
statistics,"PNML","spec/PNML/lamport_fmea-2.pnml","total","vcm","0.3584","0.4821","0.010","189","56924","80878","98.9398","109.916","0.100","1251"
statistics,"PNML","spec/PNML/rwmutex-r10w100.pnml","bipartite","bs","0.51462","0.69201","0.030","441","54659","55058","11.8911","12.043","6.120","103863"
performance,"PNML","spec/PNML/closed_system5.pnml","total","vcm",,,"0.010",,,,,,"6.160","30812"
performance,"PNML","spec/PNML/SwimmingPool-1.pnml","bipartite","Noack1",,,"0.000",,,,,,"1.320","26624"
performance,"PNML","spec/PNML/RAS-R-15.pnml","total","bs",,,"0.000",,,,,,"0.030","401"
performance,"PNML","spec/PNML/dekker-20.pnml","bipartite","f",,,"0.020",,,,,,"34.050","11340"
statistics,"PNML","spec/PNML/galloc_res-3.pnml","total","vcm","0.63112","1.08615","321.150","23527","592587423","773189676","11084.67506","12627.31525","1.010","3358"
performance,"PNML","spec/PNML/Kanban-20.pnml","none","none",,,0,,,,,,"13.150",
performance,"PNML","spec/PNML/2D8_gradient_30x30_10.pnml","bipartite","bk",,,"0.320",,,,,,"104.640","59290"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0128DC0064.pnml","total","vacm",,,"0.000",,,,,,"0.000","9"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0128DC0032.pnml","total","vgps","0.51","0.82","0.000","11","454","687","8.705","9.124","0.000","9"
performance,"PNML","spec/PNML/Philosophers-20.pnml","bipartite","bcm",,,"0.000",,,,,,"0.020","617"
statistics,"PNML","spec/PNML/dekker-15.pnml","bipartite","vcm","0.72758","1.2666","0.000","266","71663","88897","149.079","170.956","165.980","1654780"
statistics,"PNML","spec/PNML/unf-8x8-4stageSEN-01.pnml","bipartite","Noack2","0.30538","0.43733","0.020","700","330912","57993","112.683","125.055","17.970","67198"
statistics,"PNML","spec/PNML/closed_system1.pnml","none","none","0.17301","0.24729",0,"267","99682","11634","122.088","138.487","6.570","19070"
performance,"PNML","spec/PNML/IOTP_c5m4p3d2.pnml","bipartite","Noack2",,,"0.000",,,,,,"2.920","28409"
performance,"PNML","spec/PNML/HouseConstruction-005.pnml","none","none",,,0,,,,,,"0.190",
statistics,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","bipartite","vacm","0.092456","0.10382","0.080","104","46967","55677","47.1161","52.7457","2.250","6494"
performance,"PNML","spec/PNML/Kanban-20.pnml","total","bs",,,"0.000",,,,,,"8.400","7392"
statistics,"PNML","spec/PNML/2-100_phaseVariation.pnml","bipartite","f","0.578","0.94","0.000",,,,,,"226.960","46822"
performance,"PNML","spec/PNML/rwmutex-r10w500.pnml","bipartite","bs",,,"0.130",,,,,,"127.060","515063"
performance,"PNML","spec/PNML/railroad-010-pt.pnml","total","vcm",,,"0.000",,,,,,"14.870","187873"
statistics,"PNML","spec/PNML/eratosthenes-020.pnml","bipartite","bcm","0.248","0.268","0.000","14","433","516","6.13","6.856","0.000","30"
performance,"PNML","spec/PNML/dekker-10.pnml","total","vacm",,,"0.010",,,,,,"0.510","18921"
performance,"PNML","spec/PNML/eratosthenes-100.pnml","total","bk",,,"0.000",,,,,,"0.040","173"
performance,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","bipartite","f",,,"0.040",,,,,,"2.100","6604"
performance,"PNML","spec/PNML/parking_2_8.pnml","bipartite","f",,,"0.010",,,,,,"0.440","3217"
performance,"PNML","spec/PNML/RAS-R-15.pnml","bipartite","bk",,,"0.000",,,,,,"0.040","457"
statistics,"PNML","spec/PNML/lamport_fmea-3.pnml","bipartite","vacm","0.37782","0.51355","0.010","90","15859","22194","53.582","57.987","2.420","13876"
statistics,"PNML","spec/PNML/raft_10.pnml","none","none","0.418375","0.566565",0,"1375","1228280","363653","316.3888","349.6886","458.030","107418"
performance,"PNML","spec/PNML/RAS-R-15.pnml","total","bcm",,,"0.000",,,,,,"0.040","457"
performance,"PNML","spec/PNML/RAS-C-20.pnml","total","vgps",,,"0.000",,,,,,"0.040","1057"
performance,"PNML","spec/PNML/open_system_0.pnml","total","bk",,,"0.000",,,,,,"6.710","26810"
statistics,"PNML","spec/PNML/database2UNFOLD.pnml","total","bs","0.1546","0.1804","0.000","37","2111","2964","9.0886","9.3036","0.000","170"
performance,"PNML","spec/PNML/RAS-C-5.pnml","total","vcm",,,"0.000",,,,,,"0.000","219"
statistics,"PNML","spec/PNML/dekker-15.pnml","bipartite","f","0.40967","0.61665","0.000",,,,,,"0.860","2536"
performance,"PNML","spec/PNML/rwmutex-r10w100.pnml","bipartite","bs",,,"0.010",,,,,,"5.970","103863"
performance,"PNML","spec/PNML/Peterson-3.pnml","bipartite","Noack1",,,"0.010",,,,,,"116.750","111262"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT2048DC0512.pnml","bipartite","bcm","0.51","0.78","0.000","6","94","125","4.35","4.61","0.000","9"
performance,"PNML","spec/PNML/lamport_fmea-3.pnml","bipartite","vcm",,,"0.000",,,,,,"1.990","16977"
performance,"PNML","spec/PNML/IOTP_c1m1p1d1.pnml","total","vgps",,,"0.000",,,,,,"0.050","836"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT2048DC0512.pnml","total","bcm","0.51","0.78","0.000","15","534","781","8.955","9.53","0.000","9"
performance,"PNML","spec/PNML/railroad-010-pt.pnml","total","vgps",,,"0.000",,,,,,"55.060","361430"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0256DC0064.pnml","total","bs","0.47","0.7","0.000","17","432","590","6.727","7.023","0.000","9"
statistics,"PNML","spec/PNML/parking_1_4.pnml","bipartite","bs","0.1489","0.2086","0.000","97","3840","4131","10.951","11.393","0.040","726"
performance,"PNML","spec/PNML/raft_03.pnml","total","bk",,,"0.000",,,,,,"3.160","41927"
statistics,"PNML","spec/PNML/RAS-C-3.pnml","bipartite","bs","0.338","0.476","0.000","14","254","280","4.27","4.38","0.000","65"
performance,"PNML","spec/PNML/Peterson-2.pnml","total","vacm",,,"0.000",,,,,,"1.460","6249"
performance,"PNML","spec/PNML/philo_dyn-3-unfolded.pnml","total","vacm",,,"0.010",,,,,,"0.030","780"
performance,"PNML","spec/PNML/circadian_clock-000001.pnml","bipartite","bk",,,"0.000",,,,,,"0.010","39"
performance,"PNML","spec/PNML/database2UNFOLD.pnml","none","none",,,0,,,,,,"0.020",
performance,"PNML","spec/PNML/CircularTrain-024.pnml","bipartite","bs",,,"0.000",,,,,,"0.060","1302"
performance,"PNML","spec/PNML/MAPK-80.pnml","bipartite","bs",,,"0.000",,,,,,"1468.060","790424"
performance,"PNML","spec/PNML/BridgeAndVehicles-V20-P10-N20-unfolded.pnml","bipartite","Noack1",,,"0.010",,,,,,"350.430","1023702"
performance,"PNML","spec/PNML/angiogenesis-05.pnml","bipartite","Noack2",,,"0.000",,,,,,"1.040","21499"
statistics,"PNML","spec/PNML/SwimmingPool-1.pnml","total","bcm","0.63","1","0.000","15","440","616","8.472","8.986","0.670","18569"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT4096DC2048.pnml","total","bk",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0128DC0032.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/cs_repetitions-2-unfolded.pnml","none","none",,,0,,,,,,"0.130",
performance,"PNML","spec/PNML/simple_lbs-5.pnml","bipartite","Noack2",,,"0.000",,,,,,"1.060","14253"
performance,"PNML","spec/PNML/database2UNFOLD.pnml","bipartite","bcm",,,"0.000",,,,,,"0.000","197"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0032DC0008.pnml","bipartite","vacm","0.46","0.68","0.000","5","82","109","4.12","4.3","0.000","9"
performance,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","bipartite","f",,,"0.050",,,,,,"2.160","6604"
statistics,"PNML","spec/PNML/2D8_gradient_10x10_50.pnml","total","vacm","0.092836","0.10457","0.290","244","321275","451148","130.7923","139.0422","1244.420","1219142"
performance,"PNML","spec/PNML/philo_dyn-3-unfolded.pnml","bipartite","bk",,,"0.000",,,,,,"0.050","713"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0064DC0032.pnml","bipartite","f",,,"0.000",,,,,,"0.000","9"
statistics,"PNML","spec/PNML/MAPK-8.pnml","bipartite","vacm","0.308","0.414","0.000","12","498","713","8.308","8.788","0.420","5232"
performance,"PNML","spec/PNML/Philosophers-10.pnml","total","bcm",,,"0.000",,,,,,"0.010","297"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT2048DC1024.pnml","bipartite","vacm",,,"0.000",,,,,,"0.000","9"
statistics,"PNML","spec/PNML/cs_repetitions-4-unfolded.pnml","bipartite","bs","0.44148","0.63302","0.010","288","33315","26766","30.14","33.751","180.940","145105"
statistics,"PNML","spec/PNML/angiogenesis-01.pnml","bipartite","f","0.262","0.3522","0.000",,,,,,"0.020","356"
performance,"PNML","spec/PNML/RAS-C-20.pnml","total","bk",,,"0.000",,,,,,"0.040","1125"
performance,"PNML","spec/PNML/RAS-C-100.pnml","bipartite","vcm",,,"0.020",,,,,,"0.700","5338"
statistics,"PNML","spec/PNML/soli0_square5.pnml","bipartite","Noack2","0.2533","0.3505","0.000","121","10601","3140","33.366","36.568","19.460","98969"
performance,"PNML","spec/PNML/2-10_phaseVariation.pnml","bipartite","vgps",,,"0.000",,,,,,"0.140","1513"
statistics,"PNML","spec/PNML/parking_4_16.pnml","bipartite","Noack1","0.0995949","0.134325","0.010","721","304349","62311","166.461","184.325","103.920","405584"
performance,"PNML","spec/PNML/RAS-R-50.pnml","bipartite","vcm",,,"0.000",,,,,,"1.180","4352"
performance,"PNML","spec/PNML/2D8_gradient_30x30_10.pnml","total","vacm",,,"53.200",,,,,,"129.090","59300"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT1024DC0256.pnml","total","vcm",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/Kanban-10.pnml","total","bcm",,,"0.000",,,,,,"2.370","20306"
statistics,"PNML","spec/PNML/IBM319.pnml","total","vgps","0.045232","0.049757","0.020","40","21205","34875","20.4598","22.6176","0.200","1162"
performance,"PNML","spec/PNML/shared_memory-pt-10.pnml","total","vacm",,,"0.010",,,,,,"13.690","282099"
statistics,"PNML","spec/PNML/raft_04.pnml","bipartite","bs","0.34716","0.48137","0.010","210","19774","15777","13.266","13.891","2.330","14005"
performance,"PNML","spec/PNML/RAS-C-5.pnml","bipartite","f",,,"0.000",,,,,,"0.010","226"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT1024DC0256.pnml","total","bcm",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/closed_system4.pnml","total","bk",,,"0.010",,,,,,"5.190","26240"
performance,"PNML","spec/PNML/Philosophers-5.pnml","total","vacm",,,"0.000",,,,,,"0.000","138"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0512DC0128.pnml","bipartite","vgps","0.53","0.82","0.000","6","93","131","4.53","4.81","0.000","9"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0512DC0256.pnml","total","vgps","0.51","0.82","0.000","11","454","687","8.705","9.124","0.000","9"
statistics,"PNML","spec/PNML/RAS-C-10.pnml","bipartite","Noack1","0.1217","0.1365","0.000","97","5334","520","31.3","35.78","0.020","571"
performance,"PNML","spec/PNML/RAS-C-50.pnml","total","vgps",,,"0.010",,,,,,"0.180","2707"
performance,"PNML","spec/PNML/Kanban-5.pnml","total","vgps",,,"0.000",,,,,,"0.090","5323"
performance,"PNML","spec/PNML/RAS-C-10.pnml","total","bk",,,"0.000",,,,,,"0.020","525"
performance,"PNML","spec/PNML/shared_memory-pt-5.pnml","bipartite","f",,,"0.000",,,,,,"0.020","1265"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0256DC0064.pnml","bipartite","Noack1","0.57","0.94","0.000","14","195","78","6.53","7.11","0.000","9"
statistics,"PNML","spec/PNML/HouseConstruction-020.pnml","bipartite","vcm","0.212","0.258","0.000","7","250","350","4.818","5.201","1172.410","4305840"
performance,"PNML","spec/PNML/Philosophers-200.pnml","total","vgps",,,"0.100",,,,,,"1.220","6381"
